mol_canonical_id,mol_id,mol_name,smiles
MOL_7f7c4b4762bb,Target_lig_227,biotin_molecule,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
MOL_24b15b46b2ab,Target_lig_766,Neomycin-4a,NCC1OC(OC2C(Cn3nnc(c3)CCCCC(=O)Nc3cccc(c3)c3csc(n3)NC(=O)C)OC(C2O)OC2C(O)C(N)CC(C2OC2OC(CN)C(C(C2N)O)O)N)C(C(C1O)O)N
MOL_d7d629314c34,Target_lig_1144,Kitasamycin,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)C)N(C)C)O)CC=O)C)O
MOL_07f42a79d3b4,Target_lig_726,Aniline_analog_2,COC1=CC=C(C=C1)NCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O
MOL_699ab74c6117,Target_lig_1171,cmt8,NC(=O)C1=C(O)C2(C(CC1=O)C(O)C1C(=C(O)c3c(C1C)cccc3O)C2=O)O
MOL_b4b9cbb99ba4,Target_lig_1062,NRAS SAR 16,CC1=CC=C(C=C1)C2=NN=C(O2)C3=NC4=CC=CC=C4C(=N3)N5CCCCC5
MOL_732a4ef67d13,Target_lig_1234,SL3_compound_2,CN(c1ncnc2c1n(CCn1cnc3c1ncnc3N(C)C)cn2)C
MOL_18d19a06f0c0,Target_lig_133,"1-(2,4-dimethoxybenzyl)-4-methyl-1,4-diazepane",CN1CCCN(CC1)CC2=C(C=C(C=C2)OC)OC
MOL_be8b39aca286,Target_lig_1004,Compound 3ba,NCCCCC(C(=O)OCO[C@H]1CC(O[C@@H]1COCOC(=O)C(CCCCN)N)C(=O)Nc1cccc(c1)c1csc(n1)NC(=O)C)N
MOL_a8c3402566f5,Target_lig_303,Ether paromomycin derivative 5,[C@H]1([C@H]([C@H]([C@@H](C[C@@H]1CO)O[C@H]1[C@@H]([C@@H]([C@H](C[C@H]1N)N)O)O[C@@H]1O[C@@H]([C@H]([C@H]1OCCNCN)O)CO)N)O)O
MOL_67fa92842b05,Target_lig_456,benzimidazole_analog_rRNA_40,C1CNCCC1C2=NC3=CC(=C(C=C3N2CC4=CC=CC=C4Br)Cl)Cl
MOL_63f55df3f569,Target_lig_18,san,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6
MOL_8dd86ef0e3b8,Target_lig_292,Perazidoparomomycin derivative 19,[C@H]1([C@H]([C@H]([C@H](O[C@@H]1CN1C[C@H]2[C@H](C1)CCCC2)O[C@H]1[C@@H]([C@H]([C@H](C[C@H]1N)N)O)O[C@H]1O[C@@H]([C@@H]([C@@H]1O)O[C@H]1CO[C@@H]([C@@H]([C@H]1O)O)CN)CO)N)O)O
MOL_66828f33daaa,Target_lig_95,methylpyridine_der_4,CC1=CN=C(C=C1)NCCN
MOL_17cd6aef7e5a,Target_lig_295,Perazidoparomomycin derivative 22,[C@H]1([C@H]([C@H]([C@H](O[C@@H]1CNCCc1cc(ccc1)OC)O[C@H]1[C@@H]([C@H]([C@H](C[C@H]1N)N)O)O[C@H]1O[C@@H]([C@@H]([C@@H]1O)O[C@H]1CO[C@@H]([C@@H]([C@H]1O)O)CN)CO)N)O)O
MOL_46ce52d5a84e,Target_lig_252,Aminoglycoside derivative 1,[C@H]1([C@H]([C@@H]([C@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@@H]([C@@H](C[C@@H]1N)N)O)O[C@@H]1OC[C@@H]([C@H]1OCCNc1cnccc1)O[C@@H]1[C@H]([C@@H](C[C@@H](O1)CN)O)N)N)O)O
MOL_41ac3c388aec,Target_lig_441,benzimidazole_analog_rRNA_25,C1CNCCC1C2=NC3=CC(=C(C=C3N2CC4=CC=C(C=C4)C(F)(F)F)Cl)Cl
MOL_c1096666fa89,Target_lig_429,benzimidazole_analog_rRNA_12,CN1CCC(CC1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-]
MOL_d11acf3aa750,Target_lig_319,Thiostrepton,CCC(C)C1C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC23CCC(=NC2C4=CSC(=N4)C(C(OC(=O)C5=NC6=C(C=CC(C6O)N1)C(=C5)C(C)O)C)NC(=O)C7=CSC(=N7)C(NC(=O)C8CSC(=N8)C(=CC)NC(=O)C(NC(=O)C9=CSC3=N9)C(C)O)C(C)(C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C
MOL_57c96912b187,Target_lig_371,Neamine mimic_5,[C@@H]1([C@H]([C@H]([C@@H](O[C@@H]1CN)O[C@@H]1[C@@H]([C@H]([C@@H](O[C@H]1CN)OC)N)O)N)O)O
MOL_8c1b6d891993,Target_lig_508,L-3-[(2-AMINOETHYL)-SULFONYL]-ALANINE,C(CS(=O)(=O)C[C@@H](C(=O)[O-])[NH3+])[NH3+]
MOL_2285472bc8b9,Target_lig_967,Compound7,CN1CCN(CC1)c1ccc(cc1)c1ccc2c(c1)[nH]c(n2)c1ccc(cc1)OCCCC(=O)N(Cc1ccncc1)CCNC(=O)c1ccc(c(c1)C)F
MOL_93099fae147e,Target_lig_1256,Benzimidazole 3,C[NH+](C)CCCOC1=CC=C2[NH+]=C(N)N(CCC[NH+](C)C)C2=C1
MOL_203896655f46,Target_lig_617,SL3 RNA_ligand14,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4=CN=CC=C4)C(=O)NCCN5CCOCC5
MOL_30bfb1a0f9ed,Target_lig_570,carba_der,N([C@H](C(=O)N1[C@H](CCC1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN)CC=C)C(=O)c1c2c(nc(c1)CC)cccc2
MOL_5e6f1206ec37,Target_lig_747,Carbazole_analog_25,CCOc1ccc(cc1)NCC(CN(c1ccc(cc1)Br)c1ccc(cc1)Br)O
MOL_3b8058c60599,Target_lig_290,Perazidoparomomycin derivative 17,[C@H]1([C@H]([C@H]([C@H](O[C@@H]1CNCCc1ccc(cc1)C(F)(F)F)O[C@H]1[C@@H]([C@H]([C@H](C[C@H]1N)N)O)O[C@@H]1O[C@@H]([C@@H]([C@@H]1O)O[C@H]1CO[C@@H]([C@@H]([C@H]1O)O)CN)CO)N)O)O
MOL_5ae3761f2697,Target_lig_244,CMC7_diphenylfuran,CN(C)CCN=C(C1=CC=CC(=C1)C2=CC=C(O2)C3=CC(=CC=C3)C(=NCCN(C)C)N)N
MOL_bc44fadac79c,Target_lig_104,"1,4-bis((1H-indol-3-yl)methyl)piperazine",C1CN(CCN1CC2=CNC3=CC=CC=C32)CC4=CNC5=CC=CC=C54
MOL_6cb45e2347a5,Target_lig_864,SMN2_compound_6,CN1CCN(CC1)c1cc(F)c2c(c1)oc(=O)c(c2)c1cccc(c1)Cl
MOL_2df660c32127,Target_lig_365,Neamine derivative_6,[C@H]1([C@H]([C@@H]([C@@H](O[C@H]1CN)O[C@@H]1[C@@H]([C@H]([C@@H](C[C@@H]1N)NC(=O)Cc1ccc(cc1)N)OCCNCCCCN)O)N)O)O
MOL_be415885c364,Target_lig_125,7-hydroxy-3-(2-methoxyphenyl)-8-(piperidin-1-ylmethyl)-4H-chromen-4-one,COC1=CC=CC=C1C2=COC3=C(C2=O)C=CC(=C3CN4CCCCC4)O
MOL_b7d144024ccd,Target_lig_212,3_phenothiazine_analog_3,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)Cl)CCCNCCO
MOL_2fe7fbd66d66,Target_lig_134,DIONE_DERIVATIVE,Cn1c2nc(N/N=C\3/C4=C(C=C=C=C4)NC3=O)n(CC3=C=C=C(Cl)C=C3)c2c(=O)[nH]c1=O
MOL_405d6f43f046,Target_lig_1068,Hit S2,CC1=CN=C(C=C1)NCCCNC(=O)C2=CN(N=N2)CCN
MOL_797e3b7d97f3,Target_lig_158,"3,7-dimethylxanthine",CN1C=NC2=C1C(=O)NC(=O)N2C
MOL_965315062264,Target_lig_666,Chelerythrine,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5
MOL_9be5bbaad3d7,Target_lig_461,benzimidazole_analog_rRNA_45,c1(c(cc2c(c1)nc(n2CS(=O)(=O)c1ccc(cc1)C)C1CCNCC1)Cl)Cl
MOL_e33a43d6a407,Target_lig_1222,Butamben,CCCCOC(=O)C1=CC=C(C=C1)N
MOL_69d791c47619,Target_lig_510,phenylacetate derivative,C1CN(CCN1C[C@@H]2[C@H](OC(=O)N2)COC(=O)CC3=CC=CC=C3)C4=CC=CC=C4
MOL_7a4454515900,Target_lig_1022,SMB2,CCCN(C(=O)NCc1nnn(c1)CCCCC(=O)CCCOc1c(cc(cc1C(C)(C)C)c1[nH]c2c(n1)cc(cc2)N1CCN(CC1)C)C(C)(C)C)CC(=O)N(C(=O)CCCOc1ccc(cc1)c1[nH]c2c(n1)cc(cc2)N1CCN(CC1)C)CCC
MOL_5937b0ac4d38,Target_lig_1187,Ribocil-A,CNc1ncc(cn1)CN1CCC[C@H](C1)c1nc(O)cc(n1)c1cccs1
MOL_a8ad6ea698e5,Target_lig_418,Nitro substituted benzimidazole 16S A-site RNA,C1CNCCC1C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-]
MOL_8cddcac01b80,Target_lig_528,HTP 21,c12c(c(c3c(n1)cccc3)Nc1ccc(cc1)CN)cccc2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCCN)CCCCN)CN
MOL_0e281f9fe5b7,Target_lig_512,hexanamide derivative_1,NCCCC[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1CCCN1C(=O)c1cc2c(OCO2)cc1)CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)NCCCN)NC(=O)[C@H]1CCCN1C(=O)c1cc2c(OCO2)cc1)C(=O)NCCCN
MOL_5c03f026bd0a,Target_lig_1211,Neamine_derivative_33,N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1OCn1cnc2c1nc[nH]c2=O)O)O
MOL_e73fe5e5c570,Target_lig_131,N1-isopropyl-N2-(2-(4-(4-methylbenzoyl)piperazin-1-yl)ethyl)oxalamide,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)CCNC(=O)C(=O)NC(C)C
MOL_944475f23db2,Target_lig_443,benzimidazole_analog_rRNA_27,C1CNCCC1C2=NC3=CC(=C(C=C3N2CC4=C(C(=C(C(=C4F)F)F)F)F)Cl)Cl
MOL_c97212219a53,Target_lig_506,L-4 L_4_Oxalysine,C(COC[C@@H](C(=O)O)N)N
MOL_d189b45768f7,Target_lig_324,Clindamycin,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
MOL_6a3c2c7be14c,Target_lig_171,3-quinolinecarboxamide,C1=CC=C2C(=C1)C=C(C=N2)C(=O)N
MOL_dbf4960c179e,Target_lig_863,SMN2_compound_5,CN1CCN(CC1)c1ccc2c(c1)oc(=O)c(c2)c1ccc(cc1)Cl
MOL_2ff0d2ae0cb7,Target_lig_83,"4,6-dimethyl-1H-1,3-benzodiazol-2-amine",CC1=CC(=C2C(=C1)NC(=N2)N)C
MOL_b061956130c5,Target_lig_1014,ATMND-C3-NH2,CC1=C(C2=C(N=C1C)N=C(C=C2)NCCCN)C
MOL_d473ca5329b9,Target_lig_107,2-nitro-5-(piperazin-1-yl)-N-(2-(o-tolyloxy)ethyl)aniline,CC1=CC=CC=C1OCCNC2=C(C=CC(=C2)N3CCNCC3)[N+](=O)[O-]
MOL_431d4f00e4fe,Target_lig_57,L-homoarginine,C(CCN=C(N)N)C[C@@H](C(=O)O)N
MOL_d78304d73cd5,Target_lig_357,Bifunctional_aminoglycoside_derivative_5,[C@H]1([C@H]([C@@H]([C@H](O[C@H]1CO)OC[C@@H](CN(CCCCCCN(C)C[C@H](CO[C@@H]1O[C@H]([C@@H]([C@@H]([C@H]1N)O)O)CO)O)C)O)N)O)O
MOL_717d3fee5fda,Target_lig_235,Quinupristin,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C
MOL_40ecd83b14fe,Target_lig_1128,Rbt537,NCCCOc1ccc(cc1CNCCC1CCNCC1)c1cc2c(s1)cccc2
MOL_304465295320,Target_lig_1227,ethylquinoline_carboxamide derivative 5,NCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Nc1ccc2c(c1)C(=O)c1c(C2=O)cccc1)CSSC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCCCN)Cc1ccccc1)Nc1ccc2c(c1)C(=O)c1c(C2=O)cccc1
MOL_17f3235f751b,Target_lig_555,2-deoxy-D-Adenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O
MOL_1816839e3d18,Target_lig_71,NMN,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N
MOL_04f0e1c3f534,Target_lig_662,5FDQD,CC(CCN1C2=CC(C)=C(C)C=C2N=C2C(=O)[N-]C(=O)N=C12)C1=CC=C(F)C=C1
MOL_0029cc938c7c,Target_lig_866,SMN2_compound_8,CN1CCN(CC1)c1ccc2c(c1)oc(=O)c(c2C)c1cccc(c1)Cl
MOL_d7a4abf380fb,Target_lig_813,Compound 5,Cn1c(NCc2cccc(c2)C(=O)C)ncc1c1ccc(cc1)C(=O)C
MOL_0b6b1dfb0710,Target_lig_159,3-methylxanthine,CN1C2=C(C(=O)NC1=O)NC=N2
MOL_8b24cbf8e67a,Target_lig_203,10-(3-(dimethylamino)propyl)-10H-phenothiazin-4-ol,CN(CCCN1C2=CC=CC=C2SC=2C(=CC=CC12)O)C
MOL_3819ce1ea9ae,Target_lig_430,benzimidazole_analog_rRNA_13,COC1=CC2=C(C=C1)N=C(N2)C3CCNCC3
MOL_28c3d42109dc,Target_lig_703,DPQ7,COC1=CC2=[NH+]C(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C(C)C
MOL_a9d44c81243d,Target_lig_375,Neamine mimic_9,[C@H]1([C@H]([C@@H]([C@@H](O[C@@H]1CN)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1CN)OC)N)O[C@@H]1[C@H]([C@H]([C@H]([C@H](O1)C)N)O)O)N)O)O
MOL_785e7c71ce9a,Target_lig_1275,Compound2,NC(=N)c1ccc(cc1)Nc1ccc(cc1)c1cc2c([nH]1)cc(cc2)C(=N)N
MOL_175f7ebc5040,Target_lig_180,CMC3-2_Hoechst33258,CN1CCN(CC1)C1=C=C=c2c(=C1)[nH]c(n2)C1=C=C=c2c(=C1)nc([nH]2)C1=C=C=C(C=C1)O
MOL_197cf9c4981a,Target_lig_66,AMP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N
MOL_b331d4be3cc5,Target_lig_1152,Pyronin Y,CN(C)C1=CC2=C(C=C1)C=C3C=CC(=[N+](C)C)C=C3O2.[Cl-]
MOL_37164f6bed44,Target_lig_431,benzimidazole_analog_rRNA_14,CC1=CC2=C(C=C1)N=C(N2)C3CCNCC3
MOL_02e7e2e179bc,Target_lig_564,disulfide_der_0,N([C@@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCCCCN)CSSC[C@@H](NC(=O)c1c(nc2c(cccc2)c1)CC)C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCCCCN)C(=O)c1c2c(nc(c1)CC)cccc2
MOL_a060faa3db8c,Target_lig_559,2-O-methyl-D-Adenosine,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O
MOL_f56f3f722ce8,Target_lig_511,methyl N-(4-acetylphenyl)carbamate derivative,CC(=O)C1=CC=C(C=C1)NC(=O)OC[C@@H]2[C@H](NC(=O)O2)CN3CCN(CC3)C4=CC=CC=C4
MOL_30dab31753c9,Target_lig_272,Aminoglycoside derivative 24,[C@H]1([C@H]([C@H]([C@@H](O[C@H]1CO)O[C@@H]1[C@H]([C@@H]([C@@H](C[C@H]1N)N)O)O[C@H]1OC[C@@H]([C@H]1OCCNCCCCc1ccccc1)O[C@H]1[C@@H]([C@H](C[C@H](O1)CN)O)N)N)O)O
MOL_22b290636e40,Target_lig_702,DPQ6,CCC(=O)N1CCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=[NH+]1
MOL_ebf4e76c234d,Target_lig_675,Compound 1,NC1=CC=C(C=C1)C1=CC2=CC=C(C=C2N1)C1=[NH+]CCN1
MOL_2252448ba7a5,Target_lig_27,Cibacron blue,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=CC=C6S(=O)(=O)O)Cl)S(=O)(=O)O)S(=O)(=O)O)N
MOL_b43f2c6c01c4,Target_lig_1142,Benzimidazole11,CN(CCCn1c(N)nc2c1c1CC(Oc1cc2)CN(C)C)C
MOL_811b8c60ac5f,Target_lig_673,Methylquinolinium 23,C[NH+]1CCN(CC1)C1=C2C=CC=CC2=[N+](C)C(C=CC2=CC3=CC=CC=C3N2)=C1
MOL_cbb7564d296a,Target_lig_1009,miR-21 binder compound 2,CCCN(C(=O)CN(C(=O)NCc1nnn(c1)CCCNC(=O)CCCOc1ccc(cc1)c1nc2c([nH]1)ccc(c2)c1ccc(cc1)N1CCN(CC1)C)CCC)CC(=O)N(CC(=O)N(Cc1nnn(c1)CCCNC(=O)CCCOc1ccc(cc1)c1nc2c([nH]1)ccc(c2)c1ccc(cc1)N1CCN(CC1)C)CC(=O)N)CCC
MOL_a31710ba04ed,Target_lig_263,Aminoglycoside derivative 14,[C@@H]1([C@@H]([C@H]([C@H](O[C@@H]1CO)O[C@@H]1[C@H]([C@@H]([C@@H](C[C@@H]1N)N)O)O[C@H]1OC[C@@H]([C@H]1OCCNCCc1cnccc1)O[C@@H]1[C@H]([C@@H](C[C@@H](O1)CN)O)N)N)O)O
MOL_aaaa7c41a472,Target_lig_1206,Neamine_derivative_26,N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1OC[N+]1N=Nc2c1nccc2)O)O
MOL_edfb02b0e341,Target_lig_557,D-adenosine triphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
MOL_976fa9657f77,Target_lig_1230,Dicarba_derivative_9,NCCCNC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(NC(=O)c1cc2ccccc2nc1CC)C/C=C/C[C@@H](C(=O)N1CCCC1C(=O)NC(C(=O)NCCCN)Cc1ccccc1)NC(=O)c1cc2ccccc2nc1CC
MOL_90e745aae906,Target_lig_127,5E1bromophenyl52piperazin1,O=C1NC(=O)N(C2=C=C=C(Br)C=C2)C(=O)/C/1=C/NCCN1CCNCC1
MOL_9e9c6feabfc5,Target_lig_576,NSC18613,C[N+]1(CCCC2=CC=CC=C21)NCC[N+](C)(C)C.[I-]
MOL_2d297abc4f9a,Target_lig_327,LINEZOLID_DERIVATIVE_2,CC(=O)NC[C@@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCN(CC3)C(=O)CO)F
MOL_e642edf168f1,Target_lig_198,"3-(2-methoxy-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC
MOL_504ccb964bcb,Target_lig_1051,AIZA analog 13,C1=CC(=CN=C1)N2C=NC(=C2N)C(=O)N
MOL_21140cec7269,Target_lig_381,Heterocyclic paromomycin derivative 3,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)OCN2C=CN=N2)O)O)N
MOL_ae44cf603502,Target_lig_1267,DM1_compound1,COc1ccc2c(c1)c(NCCCCNc1nc(N)nc(n1)N)c1c(n2)cc(cc1)Cl
MOL_e02211e0a180,Target_lig_575,NSC54101,CN(C)C1=NC=NC2=C1N=CN2CCN3C=NC4=C3N=CN=C4N(C)C
MOL_f4af4d3ce6cc,Target_lig_714,Guanine Analog 25f,C1CCC(CC1)NC2=NC3=C(C(=O)N2)NC=N3
MOL_15de5d624b3e,Target_lig_1203,Neamine_derivative_18,N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1OCn1ccc(n1)I)O)O
MOL_4f140238de68,Target_lig_250,"2,5,6-TRIAMINO-PYRIMIDINE-4-ONE",C1(=C(N=C(NC1=O)N)N)N
MOL_0eb97153a47e,Target_lig_1111,"7-benzyl-3-methyl-8-(piperazin-1-yl)-1H-purine-2,6(3H,7H)-dione",C(C1=CC=CC=C1)N1C(=NC=2N(C(NC(C12)=O)=O)C)N1CCNCC1
MOL_71aaea32f83c,Target_lig_1056,NRAS SAR 6,CCCSCCCNC1=NC(=NC2=CC=CC=C21)C3=NN=C(O3)C4=CC=CC=C4
MOL_b60519ffd16c,Target_lig_173,deoxy_adenosylcobalamin,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3]
MOL_f05954cf6086,Target_lig_188,Thiethylperazine,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
MOL_5675671d632c,Target_lig_192,Xanthinol,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O
MOL_1c37315dc46f,Target_lig_123,"N1-(3,7-dimethoxynaphthalen-1-yl)pentane-1,4-diamine",COC=1C=C(C2=CC(=CC=C2C1)OC)NCCCC(C)N
MOL_dbb0ae92e8a8,Target_lig_1049,AIZA analog 10,C1=NC(=C(N1CCO)N)C(=O)N
MOL_74edaafdaf74,Target_lig_200,"3-(3,7-dimethyl-10H-phenothiazin-10-yl)-N,N-dimethylpropan-1-amine",CC=1C=CC=2N(C3=CC=C(C=C3SC2C1)C)CCCN(C)C
MOL_3177be9113a3,Target_lig_385,Quinolinyl_DOS_paromomycin_der_2,C1[C@H](N)[C@@H](OCCNCCCN)[C@H]([C@H]([C@@H]1N)OCSc1ccnc2c1ccc(c2)C(F)(F)F)O
MOL_1a09769535f9,Target_lig_1001,Compound 3cb,CC(=O)Nc1scc(n1)c1cccc(c1)NC(=O)[C@H]1C[C@@H]([C@H](O1)COCOC(=O)C(CCCN=C(N)N)N)O
MOL_78a7be5706c0,Target_lig_113,4-(4-chlorophenyl)-N-(2-(pyrrolidin-1-yl)ethyl)phthalazin-1-amine,C1CCN(C1)CCNC2=NN=C(C3=CC=CC=C32)C4=CC=C(C=C4)Cl
MOL_54fa147cc754,Target_lig_425,benzimidazole_analog_rRNA_8,C1=CC(=CC(=C1)N)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-]
MOL_b1afedf838b2,Target_lig_1173,atc,CN(C1C(=O)C(=C(C2(C1CC1C(C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C
MOL_830c566ce5ee,Target_lig_115,"4-hydroxy-2-oxo-N-(3-(piperidin-1-yl)propyl)-1,2-dihydroquinoline-3-carboxamide",C1CCN(CC1)CCCNC(=O)C2=C(C3=CC=CC=C3NC2=O)O
MOL_b64d5ceec05f,Target_lig_644,2H-K4NMeS,C[C@H](N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)C(=O)N(CCCCN(C)C(=O)CCCOC1=CC=CC(=C1)C1=NC2=CC(=CC=C2N1)C1=NC2=CC(=CC=C2N1)N1CC[NH+](C)CC1)CC(N)=O
MOL_9ee740e84759,Target_lig_1243,Compound cis-2,O=C(Nc1ccc(cc1)C(=O)C)OC[C@H]1OC(=O)N[C@H]1CN1CCN(CC1)c1ccccc1
MOL_9919b55d823f,Target_lig_190,Usnic acid,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O
MOL_dfb84cd3b7d9,Target_lig_578,NSC11936,CN1C2=C(N=C1OCCN(C)C)N(C(=O)N(C2=O)C)C
MOL_5b44efd19662,Target_lig_1207,Neamine_derivative_27,N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1OC[N+]1N=Nc2c1cccn2)O)O
MOL_329538e9d7cb,Target_lig_285,Perazidoparomomycin derivative 12,[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1CNCCCc1ccccc1)O[C@H]1[C@@H]([C@H]([C@H](C[C@H]1N)N)O)O[C@H]1O[C@@H]([C@H]([C@@H]1O)O[C@@H]1CO[C@@H]([C@@H]([C@H]1O)O)CN)CO)N)O)O
MOL_72c605233d38,Target_lig_89,"N,4-dimethylquinolin-2-amine",CC1=CC2=C(C=C1)C(=CC(=N2)N)C
MOL_9c8e88fc3dcf,Target_lig_379,Heterocyclic paromomycin derivative 1,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)OCN2C=NC3=C2N=CNC3=O)O)O)N
MOL_f72284423051,Target_lig_1268,DM1_compound3,[NH2+]=C(c1ccc(cc1)C(=[NH2+])NCCCCNc1nc(N)nc(n1)N)NCCCCNc1nc(N)nc(n1)N
MOL_575a6eda808c,Target_lig_671,Methylquinolinium 16,CCN1C2=C(C=C(C=C2)/C=C/C3=[N+](C4=CC=CC=C4C=C3)C)C5=CC=CC=C51
MOL_7803b80ec9e3,Target_lig_1044,AIZA analog 1,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N
MOL_fc80f19f4479,Target_lig_669,Staurosporine,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC
MOL_f00c601889a6,Target_lig_417,Benzimidazole 16S A-site RNA,C1CNCCC1C2=NC3=C(N2)C=C(C=C3)N
MOL_4965d6e49b1e,Target_lig_206,"N,N-dimethyl-3-(10H-phenothiazin-10-yl)propan-1-amine",CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
MOL_b98fd659dd22,Target_lig_126,tetraene_mol,CC(=O)C1=CCC2C1(CC=C3C2CCC4=CC(=O)C=CC43C)C
MOL_c60586c57065,Target_lig_342,Ellipticine,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C
MOL_0c715bcad2b4,Target_lig_1126,Rbt446,NCCCOc1ccc(cc1CNCCc1ccc(cc1)CNC(=N)N)c1cc2c(s1)cccc2
MOL_4538e9e30d5e,Target_lig_301,Ether paromomycin derivative 3,[C@@H]1([C@H]([C@H]([C@@H](C[C@H]1CO)O[C@H]1[C@H]([C@H]([C@@H](C[C@@H]1N)N)O)O[C@@H]1O[C@@H]([C@H]([C@@H]1OC[C@@H](O)c1ccccc1)O[C@H]1[C@H]([C@@H]([C@H]([C@H](O1)N)O)O)N)CO)N)O)O
